year,month,borough,major_category,minor_category,total_crimes
2016,11,Harrow,Violence Against the Person,Common Assault,131
2016,5,Harrow,Violence Against the Person,Common Assault,100
2016,12,Merton,Violence Against the Person,Common Assault,79
2016,12,Newham,Violence Against the Person,Common Assault,236
2016,10,Bromley,Violence Against the Person,Common Assault,126
2016,8,Harrow,Violence Against the Person,Common Assault,116
2016,12,Sutton,Violence Against the Person,Common Assault,94
2016,3,Bromley,Violence Against the Person,Common Assault,150
2016,1,Bromley,Violence Against the Person,Common Assault,138
2016,8,Croydon,Violence Against the Person,Common Assault,239
2016,11,Croydon,Violence Against the Person,Common Assault,250
2016,6,Croydon,Violence Against the Person,Common Assault,232
2016,2,Enfield,Violence Against the Person,Common Assault,140
2016,4,Enfield,Violence Against the Person,Common Assault,163
2016,9,Enfield,Violence Against the Person,Common Assault,141
2016,3,Lambeth,Violence Against the Person,Common Assault,239
2016,10,Lambeth,Violence Against the Person,Common Assault,218
2016,7,Croydon,Violence Against the Person,Common Assault,263
2016,5,Croydon,Violence Against the Person,Common Assault,249
2016,12,Hackney,Violence Against the Person,Common Assault,206
2016,4,Haringey,Violence Against the Person,Common Assault,170
2016,9,Haringey,Violence Against the Person,Common Assault,183
2016,5,Havering,Violence Against the Person,Common Assault,144
2016,7,Havering,Violence Against the Person,Common Assault,134
2016,12,Hounslow,Violence Against the Person,Common Assault,162
2016,5,Lewisham,Violence Against the Person,Common Assault,207
2016,11,Lewisham,Violence Against the Person,Common Assault,199
2016,8,Lewisham,Violence Against the Person,Common Assault,168
2016,9,Greenwich,Violence Against the Person,Common Assault,187
2016,4,Greenwich,Violence Against the Person,Common Assault,184
2016,6,Havering,Violence Against the Person,Common Assault,155
2016,2,Greenwich,Violence Against the Person,Common Assault,190
2016,1,Lambeth,Violence Against the Person,Common Assault,212
2016,2,Haringey,Violence Against the Person,Common Assault,171
2016,11,Havering,Violence Against the Person,Common Assault,127
2016,7,Lewisham,Violence Against the Person,Common Assault,206
2016,6,Lewisham,Violence Against the Person,Common Assault,205
2016,3,Islington,Violence Against the Person,Common Assault,181
2016,1,Islington,Violence Against the Person,Common Assault,157
